1.0,0.0,-15.0
1.04007738662539182693135026808,-0.145604532469847534090766353253,-14.9433599976275165189427908708
1.06072461139089878462043969106,-0.281084704775803324157362247584,-14.8874338425700474431741374603
1.06278464350786433479252496889,-0.40468857615185627235558851472,-14.8321858375855994896879049897
1.04736311047333504017770186306,-0.5149988405824032771437227003,-14.7775505087473010549371967167
1.01578844080920231333319786441,-0.61093203232153966672880155391,-14.72344040361148139179523598
0.96957155041871330886526127147,-0.69173183955336529188176541418,-14.6697543858318501761895915975
0.91036572788234907344197273955,-0.75695722825390591259737417208,-14.6163858110579554361870912313
0.83992731834171090626386876052,-0.80646605135344508749739045556,-14.5632300610668180673117035458
0.76007776168065566277460200111,-0.84039479553407079881552056128,-14.5101910264580671212266834395
0.67266750049715083115076514771,-0.85913510326754627523035504233,-14.4571862524868719748291979749
0.57954222965302327429877529614,-0.863307700858498309200944988326,-14.4041505881751750115316241793
0.48251190670942803032880375898,-0.8537343612287925659266620722,-14.3510382974426034522169155205
0.38332287855934383094270248562,-0.83140852820944942254709834328,-14.2978236959024102666768568358
0.28363340394716880223129829065,-0.79746522202371353317891075389,-14.2445004632132590298095658119
0.18499276652386380909249209319,-0.75315082891819415561445811828,-14.1910798453806966180787048836
0.08882408252088444380644075008,-0.69979334839791972900610747863,-14.1375880029428271928832400331
-0.00358918414153718966135668127,-0.63877362791670697193048039427,-14.0840627800578983628054914078
-0.09111307349824567238601799276,-0.57149805769250119460573347201,-14.0305501681136724549844738817
-0.17276950041487709257253534412,-0.49937312970401133804369513314,-13.977100718707015859796078377
-0.24773936333104120670793614508,-0.42378218821042891620663955634,-13.9237661285453704549726442357
-0.3153626613835325399159281245,-0.34606461830199257896401746999,-13.8705961771908891676041249213
-0.37513592722448472448908015966,-0.2674976381320720172027028318,-13.8176361517705444887421817205
-0.42670730500665491424515417407,-0.18928078334860981993167779902,-13.7649248446503708950576680704
-0.46986961192718052288554644749,-0.1125231018907442144941590449,-13.7124931639049671534354332332
-0.50455171947075206596170510734,-0.03823301591307015160658494243,-13.6603633547991866423124515318
-0.53080857947475857942234577955,0.03268924363334984916389638632,-13.6085487952852170282171737741
-0.54881020279025485235705546808,0.09945676496186024177487591555,-13.5570543008188424032473535408
-0.558829876872040803714271471984,0.16139881177769160622425275116,-13.5058768540593407167425165442
-0.561231884979044879880709346678,0.21796159526924824480801852125,-13.455006663115884683554994572
-0.55645896524351971093750131512,0.26870716266124697084309574803,-13.404428447366902084074659453
-0.54501972366368977173199299392,0.31331061037576725294955833965,-13.354122851606718118613149438
-0.52747619166891451401060074481,0.35155583193412403603766009173,-13.3040678962529336429357253985
-0.50443169654611140425078394716,0.3833300090026457016896447755,-13.2542403823572683747887971685
-0.47651919171081165343188412073,0.40861704946345570254344327517,-13.2046171839612029286012882291
-0.44439017342556175046659025587,0.42749016985305639598141034626,-13.1551763757367545233997445658
-0.40870429092957126620356663564,0.44010381149187068582770760176,-13.1058981597700083711172878051
-0.37011973788022349793039774666,0.446685070455420356449434917982,-13.0567655708446325277739606622
-0.32928449441657034755868333246,0.447524811384865702338517007462,-13.0077649538997904228442422606
-0.28682847102247170245167252329,0.442968624073627729147548257622,-12.958886219890511263364195695
-0.24335658776992016554903380037,0.4334077698240610004061416363,-12.910122896672451229697851215
-0.19944280561860266070549459956,0.41927025176906522181622299241,-12.8614719995475235412214560782
-0.15562511045006917222063262664,0.40101212975566780352966185896,-12.8129337516832408491126472778
-0.11240143566629080243028173663,0.37910918610000192998154175151,-12.7645111878367176154370265321
-0.07022649572365210276408252106,0.3540490337124648071247109017,-12.7162096758668164554026557157
-0.0295094911171850480602644093,0.32632374297767224713160759216,-12.6680363896822053639222247847
0.00938736476015068411875816676,0.29642304861525886813435044139,-12.6199997648825806662814396119
0.0461495546808285940583870755,0.26482818282521921117641408353,-12.5721089647674587178406092541
0.08051026668855941188376302113,0.23200636661746525927236093494,-12.5243733799787615376276276125
0.11224977182256852923220730996,0.1984059776041482379200083511,-12.476802180160788078201732056
0.14119424172177923696429025889,0.16445239992594047724415193627,-12.4294039309824772742638738442
0.1672140784296494813183404743,0.13054455057526645289583764753,-12.3821862849463786193564719326
0.19022182833481139606496749017,0.09705206630327623305238247358,-12.3351557498293926629988276492
0.21016975055579898981572231372,0.06431312663132093120102391672,-12.288317534530775728906547022
0.2270471074228467956115787215,0.03263288125727156223407165255,-12.2416754686580604873344595309
0.24087724123639672632367665417,0.00228244433033545536966305305,-12.1952319894261072263963668017
0.25171449738924876846377911668,-0.02650158639648443119259706315,-12.1489881873984444400487839425
0.25964104940754958443101228874,-0.05351713073176361323676603322,-12.1029439012455722132020636235
0.264763676652908048927477307832,-0.07859619478286664448644235336,-12.0570978509840143171048787484
0.267210540467564723252991505319,-0.10160405555795500685702127443,-12.0114477990222273893988537041
0.267127999546460495476302230612,-0.12243810987667536282918679259,-11.9659907286896344430346696518
0.264677500371663781735683532182,-0.14102643542650506132593514407,-11.9207230306694584662830827732
0.260032573713619145927044234035,-0.15732611056109226051100748456,-11.8756406887987868799615881992
0.25337596354113708732600148856,-0.17132133767728365747369938289,-11.8307394579470768593162939223
0.24489691022559129743387510166,-0.18302141283238389697124713813,-11.7860150280502293189624974597
0.23478860570164780440181609434,-0.19245858176411620699515547329,-11.7414631697838015000266076272
0.22324583427645241126343073675,-0.19968581973262076558055367533,-11.6970798587394334073960832096
0.21046280907531555076861574403,-0.204774569685628837431063594481,-11.6528613762688506401612120819
0.19663121068424738450498072999,-0.207812470214016279895304200541,-11.6088043863380646555343011204
0.18193843140490359323890244463,-0.208901101666299126613415954417,-11.5649059887609617683899284806
0.16656602567993728416300756177,-0.208153775671361309155700840762,-11.5211637500380462558673709869
0.15068836467867840190470356904,-0.205693390217125121518524325744,-11.4775757137045679972567664911
0.13447149075471714879909929192,-0.201650369382556180350186241023,-11.4341403925933065604943557229
0.11807216549646422111986136718,-0.19616070385089534946166784679,-11.3908567457488521835743565281
0.10163710338492671618811830741,-0.18936410546939087715841007542,-11.3477241429059574472300925956
0.08530238164317658698193724603,-0.1814022863879265870863154208,-11.3047423194822098334503989908
0.06919301570019692637975948213,-0.17241737072560320078125870198,-11.2619113249553598393641523798
0.05342268878638344064038725295,-0.16255044429728109838114718472,-11.2192314673199694976930639863
0.03809362351500962978684566012,-0.15194024569499652761415982329,-11.1767032560686898947685241611
0.02329658286736481219699341787,-0.14072199997253338961862969286,-11.1343273458417801481607316018
0.00911098777117353597980329873,-0.12902639433259656339382379755,-11.0921044825543162909914573085
-0.00439486157697563264573318274,-0.11697869356914193696336867082,-11.0500354534617461146283539637
-0.01716347336437526083812654093,-0.10469799157352570187362154705,-11.0081210422764588595703294446
-0.0291477732310140144151851736,-0.09229659397034419694960930703,-10.9663619901136782934400864968
-0.04031064678971744850184104157,-0.07987952590251876112600920193,-10.9247589627344033005575821165
-0.05062442712038634129704574464,-0.0675441581282620140772444609,-10.8833125242738495236544095633
-0.06007033816157718809736842051,-0.05537994391584798364493778584,-10.8420231174009733155092029529
-0.06863790425488428219854339165,-0.04346825871464689908964042104,-10.8008910496510460648994314949
-0.07632433537906052589960345764,-0.0318823342303457718934394922,-10.759916485509808458377466163
-0.08313389685763061361472485799,-0.02068727832532669475604962199,-10.719099443703747185763613446
-0.08907727155041811210472282264,-0.00994017208784754181731134115,-10.6784397990644550044783763064
-0.09417092175881654040836320368,0.00030976454830338328758177173,-10.6379372882828010464901637409
-0.098436457298040785897310844932,0.01002094711288999594239418804,-10.5975915188469757037338873437
-0.10190001542665723713879852782,0.01915914909004875768356492123,-10.5574019804631569579419378564
